X,Y,X.1,X,id_offer,adress,type,price,currency,surface_grnd,surface_good,nb_room,nb_bathroom,colonia,municipio,estado,desc_good,detailedListings.i.,mode,test_sit
-99.1699847,19.4319539,1340,1340,1711282626,"Cuauhtémoc, Cuauhtémoc, Distrito Federal",Oficina en Venta,4800061,$,859,109,,,CUAUHTEMOC,CUAUHTÉMOC,Distrito Federal,"Desarrollo comercial ubicado en Cuauhtémoc, está conformado por 9 pisos y 2 oficinas por piso son 109 mts cada una o se puede elegir un piso completo de 219 mts , todas con balcón y vista hacia la calle, cuenta con las siguientes amenidades como: roof garden, con magnifica vista , lobby, estacionamiento, terraza, vigilancia 24/7 y conserje. Todas las oficinas se entregan en obra blanca.-Los precios están sujetos a cambios sin previo aviso, consultar la disponibilidadMLS #23-1086GIS",https://inmueble.mercadolibre.com.mx/MLM-1711282626-local-comercial-en-venta-cuauhtemoc-23-1086gis-_JM#position=48&search_layout=grid&type=item&tracking_id=b6be45b3-65ee-40a2-8cd7-5106a8bda9d4,Venta,1
-99.1298558,19.4611005,1341,1341,1631502886,"Wagner, Peralvillo, Cuauhtémoc, Distrito Federal",Terreno en Venta,2990000,$,202,,,,PERALVILLO,CUAUHTÉMOC,Distrito Federal,,https://terreno.mercadolibre.com.mx/MLM-1631502886-no-encuentras-la-bodega-o-el-terreno-que-necesitas-este-te-_JM#position=1&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1409347,19.4045683,1343,1343,1450574968,"Antonio Plaza, Algarín, Cuauhtémoc, Distrito Federal",Terreno en Venta,8500000,$,368,,,,ALGARIN,CUAUHTÉMOC,Distrito Federal,,https://terreno.mercadolibre.com.mx/MLM-1450574968-terreno-en-venta-en-cuauhtemoc-baja-de-precio-_JM#position=3&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1499809,19.4157311,1344,1344,1398634966,"Calle Dr Olvera 127, Doctores, Ciudad De México, Cdmx, México, Doctores, Cuauhtémoc, Distrito Federal",Terreno en Venta,25999999,$,744,,,,DOCTORES,CUAUHTÉMOC,Distrito Federal,"Terreno en venta muy bien ubicado en Dr. Olvera 127, Colonia DoctoresTerreno con ubicación céntrica a 5minutos del Hospital General de México, de avenidas como son: Eje Central, Dr. Vertiz y Av. Cuahutemoc.Uso de suelo mixto H4Precio: $26,000,000.00Agenda tu visita, llama ya.",https://terreno.mercadolibre.com.mx/MLM-1398634966-terreno-en-venta-dr-olvera-cuauhtemoc-_JM#position=4&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1494656,19.4586008,1345,1345,1499202712,"Cerrada Lucio, Atlampa, Cuauhtémoc, Distrito Federal",Terreno en Venta,4000000,$,231,,,,ATLAMPA,CUAUHTÉMOC,Distrito Federal,"Venta de terreno en la esquina de la calle Geranio y Cerrada Lucio.Superficie de 230 m2.Frente Geranio 7.60 metros.Frente Lucio 30 metros.El uso de suelo es H3-20 o 10 metros.Superficie máxima de construcción 554 m2.Área libre 20% 46 m2.Documentos en regla, listo para acudir a notaría.A 1 cuadra de Insurgentes.A 1 cuadra de Eje 2 Norte, Eulalia Guzmán.",https://terreno.mercadolibre.com.mx/MLM-1499202712-se-vende-terreno-en-esquina-en-la-col-atlampa-_JM#position=5&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1262677,19.4054803,1346,1346,1597151386,"Calzada De La Viga 369, Asturias, Ciudad De México, Cdmx, México, Asturias, Cuauhtémoc, Distrito Federal",Terreno en Venta,14500000,$,300,,,,ASTURIAS,CUAUHTÉMOC,Distrito Federal,"¡ATENCIÓN DESARROLLADORES !Terreno de Uso Habitacional Mixto, H7/20/Z en Asturias 1,684m2 máxima de construcción. Suelo plano con un frente de 12 m por 25 de fondo. Ideal para desarrollar departamentos de interés medio, entre 25 y 28 viviendas según el calculo del uso de suelo. Entre avenidas principales como Viaducto y Eje 4 Sur. Facilidad de transporte y movilidad en la ciudad.",https://terreno.mercadolibre.com.mx/MLM-1597151386-terreno-en-venta-en-cuauhtemoc-asturias-_JM#position=6&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1260321,19.4471758,1347,1347,1478125235,"2a. Cerrada Rivero, Tepito, Morelos, Ciudad De México, Cdmx, México, Plan Tepito, Cuauhtémoc, Distrito Federal",Terreno en Venta,999999,$,56,,,,PLAN TEPITO,CUAUHTÉMOC,Distrito Federal,"Excelente oportunidad Terreno para uso habitacionalTerreno ubicado en la Colonia Morelos, cercano a mercados, tiendas de abasto, parques, escuelas y todos lo servicios a su alcance dada su cercanía a avenidas y arterias principales que le dan amplia movilidad a cualquier punto de la Ciudad.Características del terreno56 m²$1,200,000.Agenda tu visita",https://terreno.mercadolibre.com.mx/MLM-1478125235-terreno-en-venta-en-tepito-_JM#position=7&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1478845,19.4082705,1348,1348,1524534802,"Dr. Federico Gomez Santos, Doctores, Cuauhtémoc, Distrito Federal",Terreno en Venta,37000000,$,1072,,,,DOCTORES,CUAUHTÉMOC,Distrito Federal,"MAGNIFICO TERRENO EN VENTA PARA DESARROLLADORES, CON UNA SUPERFICIE 1,072M,CON USO DE SUELO HC 4/25 (HABITACIONAL CON COMERCIO 4 NIVELES Y 25% DE ÁREA LIBRE, HC 6/35/90 (HABITACIONAL CON COMERCIO DE 6 NIVELES, 35% DE ÁFREA LIBRE Y 90 M2 DE VIVIENDA MÍNIMA ) SOBRE VIALIDAD, CON UNA EXCELENTE UBICACIÓN DE ESCUELAS, CENTROS COMERCIALES, PLAZAS, HOSPITALES, Y DEL METRO LÁZARO CÁRDENAS LINEA 9",https://terreno.mercadolibre.com.mx/MLM-1524534802-terreno-en-venta-en-la-doctores-_JM#position=8&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1566637,19.4341903,1349,1349,1470011969,"Antonio Caso #0 , P.b, Tabacalera, Cuauhtémoc, Distrito Federal",Terreno en Venta,130000000,$,770,,,,TABACALERA,CUAUHTÉMOC,Distrito Federal,"Nocnok ID: MX22-NF4410. Excelente terreno en venta770m2, plano, uso de suelo habitacional mixto, ideal para desarrolladores, 18 niveles permitidos, superficie permitida 11089 metros, a una cuadra del Senado, esquina con Insurgentes.",https://terreno.mercadolibre.com.mx/MLM-1470011969-venta-terreno-tabacalera-_JM#position=9&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1386326,19.415406,1350,1350,1755737129,"Bodega O Nave Industrial En Venta ,isabel La Catolica, Obrera, Cuauhtémoc, Distrito Federal",Terreno en Venta,8800000,$,198,,,,OBRERA,CUAUHTÉMOC,Distrito Federal,"Bodega o Nave Industrial con espacios para oficina, con uso de suelo mixto, ideal para inversionistasEXCELENTE UBICACION Se ubica en zona comercial, con mucha afluencia, cerca de teatros .escuelas,parques,mercados y tiendas departamentales.",https://terreno.mercadolibre.com.mx/MLM-1755737129-bodega-o-nave-industrial-en-venta-isabel-la-catolica-_JM#position=10&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1424804,19.4262088,1351,1351,1756193245,"Eje Central Lázaro Cárdenas, Doctores, Cuauhtémoc, Distrito Federal",Terreno en Venta,45000000,$,850,,,,DOCTORES,CUAUHTÉMOC,Distrito Federal,,https://terreno.mercadolibre.com.mx/MLM-1756193245-se-vende-terreno-en-la-col-doctores-cuauhtemoc-_JM#position=11&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1549741,19.4637354,1352,1352,1755832713,"Terreno En Venta Cipres, Atlampa, Cuauhtémoc, Distrito Federal",Terreno en Venta,3600000,$,202,,,,ATLAMPA,CUAUHTÉMOC,Distrito Federal,,https://terreno.mercadolibre.com.mx/MLM-1755832713-terreno-en-venta-cipres-atlampa-_JM#position=12&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1591203,19.4473462,1353,1353,1755737140,"Terreno En Venta  1ra Cerrada De La 8va De Nogal, Santa María La Ribera, Cuauhtémoc, Distrito Federal",Terreno en Venta,3500000,$,73,,,,SANTA MARIA LA RIBERA,CUAUHTÉMOC,Distrito Federal,"Terreno que consta de :73 m2 de superficie, con uso de suelo mixto, 80% demolido ideal para desarrolladores e inversionistas.  EXCELENTE UBICACIONZona de escuelas,parques,mercados y tiendas departamentales.",https://terreno.mercadolibre.com.mx/MLM-1755737140-terreno-en-venta-1ra-cerrada-de-la-8va-de-nogal-_JM#position=13&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1495107,19.4356338,1354,1354,1748761940,"Cuauhtémoc, Cdmx, México, Algarín, Cuauhtémoc, Distrito Federal",Terreno en Venta,9700000,$,368,,,,ALGARIN,CUAUHTÉMOC,Distrito Federal,"TERRENO URBANO EN CALLE JOSE MA. BUSTILLOS NO.49, COLONIA ALGARIN, ALCALDIA CUAUHTEMOC, CD MEXICO.Terreno de forma regular sensiblemente plano con excelente ubicación a media cuadra del Viaducto Miguel Alemán y a dos cuadras del Eje Central Lázaro Cárdenas con todos losservicios y vocación habitacional.CORDENADAS GOOGLE :  19°24'17.2""N 99°08'30.6""W",https://terreno.mercadolibre.com.mx/MLM-1748761940-se-vende-terreno-urbano-_JM#position=14&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1601656,19.4241108,1355,1355,1743157102,"Córdoba 1, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",Terreno en Venta,30000000,$,2492,,,,ROMA NORTE,CUAUHTÉMOC,Distrito Federal,"Dirección: Córdoba No. 1, Colonia Roma Norte, Alcaldía Cuauhtémoc, CDMX § Superficie: 311.57 m2 § Uso de suelo: HM/10/20/Z, (Habitacional Mixto, 10 niveles máximo de construcción, 20% mínimo de área libre. Z: Lo que indique la zonificación del Programa. (Cuando se trate de vivienda mínima, el Programa Delegacional lo definirá). § Superficie Máxima de Construcción: 2,492.53 m2 § Valor Comercial: $40,000,000.00 (cuarenta millones de pesos) § Precio de venta: $30,000,000.00 (treinta millones de pesos) § Proyecto: 27 departamentos de diferentes superficies § Total de venta de proyecto aproximado: $211,000,000.00 (doscientos once millones de pesos) § Porcentaje de valor de terreno: 14.21%",https://terreno.mercadolibre.com.mx/MLM-1743157102-cordoba-no-1-casa-en-venta-como-terreno-para-desarrollo-habitacional-mixto-_JM#position=15&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.161767,19.4506932,1356,1356,1505532052,"Calle Cedro 215, Santa María La Ribera, Ciudad De México, Cdmx, México, Santa María La Ribera, Cuauhtémoc, Distrito Federal",Terreno en Venta,11750000,$,832,,,,SANTA MARIA LA RIBERA,CUAUHTÉMOC,Distrito Federal,,https://terreno.mercadolibre.com.mx/MLM-1505532052-amplio-terreno-con-cancha-de-futbol-y-basquetbol-construidas-excelente-ubicacion-y-a-la-mitad-de-su-precio-tu-mejor-opcion-es-un-remate-bancario-_JM#position=16&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.161767,19.4506932,1357,1357,1514618000,"Calle Cedro 1 - 300, Santa María La Ribera, Ciudad De México, Cdmx, México, Santa María La Ribera, Cuauhtémoc, Distrito Federal",Terreno en Venta,11750000,$,832,,,,SANTA MARIA LA RIBERA,CUAUHTÉMOC,Distrito Federal,"Tu mejor opción en Remates Bancarios, conoce nuestras alternativas para una cesión de derechos a corto o mediano plazo, teniendo en cuenta los siguientes puntos para que tomes la mejor decisión:-	Precio por debajo del valor comercial-	Trámite ante Notario-	Beneficios garantizados-	Oportunidad de inversión segura-	Excelente ubicación-	Puedes conocer el estatus legal del proceso en todo momento-	Solo recursos propios-	Tienes asesores expertos para guiarte paso a paso durante todo el proceso¡Contáctame para darte a conocer la opción adecuada para ti!",https://terreno.mercadolibre.com.mx/MLM-1514618000-remate-bancario-terreno-en-calle-cedro-en-santa-maria-la-ribera-cuauhtemoc-cdmx-_JM#position=17&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.161767,19.4506932,1359,1359,1644362945,"Calle Cedro 215, Santa María La Ribera, Ciudad De México, Cdmx, México, Santa María La Ribera, Cuauhtémoc, Distrito Federal",Terreno en Venta,11750000,$,832,,,,SANTA MARIA LA RIBERA,CUAUHTÉMOC,Distrito Federal,"El único inconveniente de invertir en Remate , es hacerlo en una mala empresa. Tu noción acerca de los remates va a cambiar a partir de hoy.Contamos con cesiones de derecho, adjudicaciones y escrituraciones directas. Con nosotros sí puedes conocer el estatus legal de la garantía y tener certeza jurídica. Haz crecer tu dinero e invierte seguro. Comodidad, tranquilidad y estabilidad nos caracterizan, pues te acompañamos en cada proceso.Contamos con procesos desde recien emplazados hasta adjudicaciones directas.¿Quieres saber cuál de estas etapas te conviene más?Contáctame para aprender mas del tema o programar una cita en nuestras oficinas.",https://terreno.mercadolibre.com.mx/MLM-1644362945-tu-mejor-opcion-para-invertir-en-remate-terreno-en-alcaldia-cuauhtemoc-cdmx-_JM#position=19&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1343097,19.4068759,1360,1360,1659082433,"Vicente Beristain, Asturias, Cuauhtémoc, Distrito Federal",Terreno en Venta,8200000,$,207,,,,ASTURIAS,CUAUHTÉMOC,Distrito Federal,Céntrico Terreno muy cerca de Eje · Chabacano y Comercial Mexicana de Asturias- Uso de suelo habitacional H/4/20/Z- Superficie del predio 207 m2- 10 mts de frente - 20 % de área libre- 80 % de área de desplante- Papeles en regla,https://terreno.mercadolibre.com.mx/MLM-1659082433-venta-terreno-colonia-asturias-_JM#position=20&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.161767,19.4506932,1361,1361,1499722617,"Calle Cedro 215, Sta María La Ribera, Ciudad De México, Cdmx, México, Santa María La Ribera, Cuauhtémoc, Distrito Federal",Terreno en Venta,11750000,$,832,,,,SANTA MARIA LA RIBERA,CUAUHTÉMOC,Distrito Federal,"Amplio terreno con excelentes características adecuado para cualquier tipo de construcción en una de las zonas mas exclusivas de MéxicoNo lo pienses más e incrementa tu patrimonio• Solo recursos propios. No créditos. -Recibe asesoría profesional y legal durante todo el proceso de venta.• El expediente de juicio y avance que lleva podrá revisarse previo a la firma de cesión de derechos.• Esta propiedad cuenta con garantía de inversión.• Pregunta todas tus dudas sin compromiso, agenda tú cita y recibe toda la asesoría para que obtengas los máximos beneficios",https://terreno.mercadolibre.com.mx/MLM-1499722617-amplio-terreno-de-remate-bancario-atencion-a-desarrolladores-o-inversionistas-_JM#position=21&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1615867,19.4348791,1362,1362,1466583936,"San Rafael, Cuauhtémoc, Distrito Federal",Terreno en Venta,1150000,$,40,,,,SAN RAFAEL,CUAUHTÉMOC,Distrito Federal,,https://terreno.mercadolibre.com.mx/MLM-1466583936-terreno-en-venta-col-san-rafael-cuauhtemoc-cdmx-_JM#position=22&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1585056,19.4159559,1363,1363,924317667,"Zacatecas 90, Roma Norte, Cuauhtémoc, Distrito Federal",Terreno en Venta,50000000,$,637,,,,ROMA NORTE,CUAUHTÉMOC,Distrito Federal,"inmueble con 637m2 de terreno, con una construcción de 1,013, y con 2,040m2 libre para seguir obra. cuenta con estancias para salones, baños mixtos de 4 y 8 baños, patio amplio, una cancha, salones y oficinas. No dejes pasar esta gran oportunidad de adquirir este gran inmueble!!!!",https://terreno.mercadolibre.com.mx/MLM-924317667-se-vende-inmueble-en-colonia-roma-norte-para-inversionistas-_JM#position=23&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1706657,19.4181508,1364,1364,1523516539,"Cozumel, Roma Norte, Cuauhtémoc, Distrito Federal",Terreno en Venta,12780000,$,108,,,,ROMA NORTE,CUAUHTÉMOC,Distrito Federal,"Terreno en venta en esquina con uso de suelo mixto en Roma Norte, Cuauhtémoc, CDMX.**NEGOCIABLE**Para remodelar, proyectos de departamentos, locales comercialesDistribución:-PLANTA BAJA-- Recibidor- Baño completo- Área de cocina- Barra de cocina y espacio amplio (antes restaurante)- Traspatio con área de lavado y escaleras para la azotea-1er Piso-4 ambientes no accesibles-Azotea--Cuarto de servicioCaracterísticas:- Terreno 108 m2,- Construcción 209 m2,- Uso de suelo mixto amplio (habitacional - comercial)Ubicación y servicios:Rodeado de diversos comercios, tiendas de conveniencia, hospitales, a menos de 2km de supermercado, iglesias, escuelas, etc.a dos cuadras del parque España y a 5 cuadras del parque México, 650m del metro Sevilla. Vías de acceso: Calle Durango, Avenida Sonora, Av. Chapultepec, SalamancaTransporte público disponible, CAEM (Agua), CFE, Servicios de alcaldía.*SE ESCUCHAN OFERTAS*",https://terreno.mercadolibre.com.mx/MLM-1523516539-terreno-en-venta-en-roma-norte-cuauhtemoc-cdmx-_JM#position=24&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1654865,19.4161611,1365,1365,1506544812,"Avenida De Los Insurgentes Sur 277, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",Terreno en Venta,17000000,$,207,,,,ROMA NORTE,CUAUHTÉMOC,Distrito Federal,,https://terreno.mercadolibre.com.mx/MLM-1506544812-roma-norte-terreno-en-venta-_JM#position=25&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1393883,19.4165581,1366,1366,1649416688,"Manuel M. Flores, Obrera, Cuauhtémoc, Distrito Federal",Terreno en Venta,6200000,$,251,,,,OBRERA,CUAUHTÉMOC,Distrito Federal,"Ubicada a dos cuadras del metro San Antonio Abad, casi esquina con Isabel la Católica y 5 de Febrero. Frente de 14 m. Uso de suelo: Habitacional con comercio en planta baja, 20% área libre. Densidad: 1 vivienda cada 33 m2. Superficie máxima de construcción: 839 m28 viviendas permitidas. Forma regular. Actualmente cuenta con 3 accesorias al frente con medio baño.",https://terreno.mercadolibre.com.mx/MLM-1649416688-venta-de-terreno-para-desarrolladores-en-colonia-obrera-_JM#position=26&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
-99.1652014,19.418153,1367,1367,1659008170,"Á.o. Null, Roma Norte, Cuauhtémoc, Distrito Federal",Terreno en Venta,31000000,$,288,,,,ROMA NORTE,CUAUHTÉMOC,Distrito Federal,"Número interior: nullEXCELENTE TERRENO EN ROMA NORTE: HM/8/20/Z AV. ALVARO OBREGON.- EL PREDIO TIENE CONSTRUIDO ACTUALMENTE UN EDIFICIO DE 3 NIVELES EN EXCELENTE ESTADO SIN EMBARGO EL POTENCIAL DEL USO DE SUELO ACTUAL DE 8 NIVELES CON USO MIXTO Y UN AMPLIA GAMA DE NEGOCIOS ACEPTADOS EN SEDUVI POR EL MISMO CREA UNA OPORTUNIDAD DE INVERSIÓN PARA QUE SE ADQUIERA COMO TERRENO , SE DEMUELA Y SE VUELVA A CONSTRUIR, SE HAGA UNA AMPLIACIÓN O UNA REMODELACIÓN DEPENDIENDO DEL NEGOCIO QUE SE PLANEE INSTALAR EN EL PREDIO POR LA MUY MUY AMPLIA GAMA EN LA VARIEDAD DE NEGOCIOS ACEPTADOS POR LA ZONIFICACION!!!- EL PROPIETARIO DEL EDIFICIO ES DUEÑO DE UN NEGOCIO DE ESPACIOS DE CO –WORKING, Y ESTA DISPUESTO A VENDER EL EDIFICIO Y SALIRSE EN ESE MOMENTO O SEGUIR CON UN CONTRATO DE ARRENDAMIENTO ! LLEVA MAS DE 12 AÑOS RENTANDO CON UN PAGO PUNTUAL Y NOS OFRECEN UN CONTRATO GARANTIZADO POR LOS PRÓXIMOS 5 AÑOS CON UN CAP. RATE DEL 8% ANUAL! SOLO EN CASO DE ESTAR INTERESADOS EN ESTA OPCION.¡ UBICACIÓN ESTRATÉGICA EN COLONIA DE ALTA PLUSVALÍA!USO DE SUELO HM- 8 - 20% USO DE SUELO, HABITACIONAL MIXTO CON 8 NIVELES Y 20% DE ÁREA LIBRE !ÁREA DE CONSTRUCCIÓN MÁXIMA PERMITIDA:NO# PREDIAL : 02714123000-6NIVELES CONSTRUIDOS ACTUALMENTE - 3METROS CONSTRUIDOS 820METROS DE TERRENO 288CARACTERISTICAS:30 LOCALES4 BAÑOS34 AÑOS EDAD",https://terreno.mercadolibre.com.mx/MLM-1659008170-terreno-en-roma-norte-hm820z-_JM#position=27&search_layout=grid&type=item&tracking_id=e691b68b-6ccd-4403-a463-073ded96d42a,Venta,1
